user_id	item_id	time
1001	403	1
1365	1569	1
1764	7171	1
535	5008	1
499	1448	1
87	1126	1
340	5008	1
464	204	1
1756	2896	1
1063	663	1
637	7599	1
60	418	1
1000	2678	1
841	626	1
975	9152	1
1871	681	1
962	9837	1
596	83	1
1547	13326	1
1639	2915	1
252	4078	1
898	120	1
328	3601	1
587	7205	1
1287	1932	1
1265	662	1
974	462	1
654	7709	1
828	221	1
751	8479	1
706	824	1
16	562	1
548	112	1
1209	2682	1
551	1297	1
719	1126	1
1824	15038	1
378	143	1
1401	1192	1
333	4914	1
861	2228	1
436	5965	1
392	5485	1
902	367	1
1368	516	1
862	365	1
105	2340	1
917	3027	1
208	223	1
970	874	1
853	464	1
659	561	1
827	207	1
1232	811	1
867	1201	1
1639	9993	1
1864	195	1
1079	1297	1
1660	2331	1
1688	3485	1
1458	9979	1
1114	17	1
458	2318	1
45	861	1
1270	80	1
1290	1687	1
237	1772	1
1683	14118	1
1175	82	1
1139	1626	1
43	337	1
396	1657	1
561	7005	1
1553	3690	1
908	31	1
1140	6973	1
992	6331	1
652	330	1
882	6413	1
795	1178	1
907	9509	1
699	8111	1
240	3949	1
1781	11951	1
1505	1245	1
1082	811	1
1297	2806	1
1225	823	1
230	401	1
1880	13692	1
1003	9790	1
1817	1941	1
1870	354	1
511	6517	1
1842	1409	1
1326	819	1
706	2503	1
1736	13084	1
1256	941	1
1725	14421	1
258	268	1
696	230	1
1140	1111	1
874	863	1
473	4239	1
1834	605	1
22	84	1
507	2840	1
410	1201	1
384	436	1
1352	12273	1
1286	110	1
1866	2028	1
1067	1664	1
1506	6061	1
994	10008	1
260	13	1
1662	301	1
1380	202	1
1195	1227	1
766	2326	1
246	0	1
1573	10554	1
1605	143	1
130	603	1
489	128	1
216	216	1
1802	941	1
267	295	1
1123	999	1
328	221	1
1043	381	1
1585	365	1
1355	5317	1
1589	13562	1
261	714	1
1874	129	1
606	795	1
1682	870	1
998	876	1
1566	6391	1
1135	1795	1
1480	12929	1
454	6095	1
383	2440	1
1689	388	1
1544	4876	1
975	402	1
1379	2865	1
1038	10286	1
1338	12126	1
1718	9532	1
1109	1578	1
837	244	1
709	1749	1
1713	7446	1
163	2858	1
1744	267	1
1466	604	1
723	774	1
44	196	1
1155	305	1
1634	148	1
169	3097	1
1589	385	1
833	400	1
1706	107	1
1428	1186	1
1788	12819	1
1311	461	1
1274	353	1
968	9860	1
1732	14457	1
128	244	1
1571	83	1
1845	15136	1
1127	3789	1
617	221	1
1745	3063	1
321	2719	1
1018	169	1
1468	12864	1
1847	3509	1
677	20	1
1211	540	1
1828	143	1
842	127	1
423	5817	1
50	352	1
915	708	1
750	8452	1
764	1446	1
244	4020	1
1391	12472	1
216	604	1
1061	521	1
1400	562	1
1697	9021	1
317	240	1
1322	330	1
1212	369	1
896	6118	1
1122	1700	1
528	1446	1
1866	15234	1
819	4937	1
863	1696	1
1821	1125	1
375	2761	1
524	2047	1
1272	2024	1
81	1948	1
1832	15084	1
868	820	1
634	199	1
834	143	1
1113	9869	1
968	8265	1
1507	9250	1
1827	196	1
712	798	1
1659	8134	1
922	3387	1
130	31	1
1192	2761	1
1795	4558	1
6	230	1
1653	193	1
978	202	1
820	299	1
1773	518	1
851	9112	1
1676	14053	1
1825	5197	1
1737	1094	1
189	1026	1
399	5124	1
1686	608	1
1242	5254	1
1597	222	1
1125	298	1
309	4695	1
811	1492	1
1813	14974	1
1403	83	1
717	762	1
698	3640	1
1887	572	1
359	5189	1
1798	3357	1
323	567	1
1069	10565	1
1048	2215	1
667	213	1
1708	8790	1
1403	6182	1
1424	1115	1
1037	1480	1
1883	15316	1
1856	11149	1
561	87	1
820	30	1
1846	14	1
361	5213	1
642	2040	1
409	1126	1
573	30	1
1207	11432	1
540	6808	1
408	5629	1
1376	144	1
1322	223	1
194	3459	1
1013	2268	1
148	126	1
333	2178	1
1219	112	1
1741	6657	1
269	3856	1
1804	14937	1
102	2277	1
1740	476	1
1678	2095	1
1595	718	1
181	3277	1
595	3563	1
69	1409	1
432	5667	1
313	1397	1
1267	2008	1
1466	517	1
1256	1207	1
655	690	1
300	4623	1
549	403	1
149	2390	1
573	144	1
371	2902	1
1470	338	1
71	393	1
1686	14153	1
89	135	1
207	1880	1
681	195	1
1796	1120	1
413	99	1
274	739	1
1842	2683	1
532	535	1
1308	218	1
859	3063	1
1186	2248	1
1465	1938	1
986	886	1
1031	516	1
1653	340	1
158	1623	1
1281	755	1
817	3252	1
1606	821	1
191	3423	1
734	2485	1
1703	14300	1
1674	623	1
582	821	1
484	708	1
69	1670	1
464	808	1
1747	14595	1
538	112	1
1610	6994	1
835	842	1
1025	254	1
1321	12035	1
1192	2749	1
231	365	1
770	5	1
1618	1108	1
1332	6764	1
596	301	1
637	7604	1
100	596	1
739	5762	1
1091	1132	1
715	790	1
932	288	1
1351	5889	1
664	6201	1
853	9142	1
1105	5098	1
363	5230	1
345	668	1
129	609	1
703	353	1
96	1681	1
1090	10680	1
1378	8568	1
191	3416	1
1765	173	1
1329	2991	1
1205	131	1
869	3406	1
801	93	1
828	527	1
1856	124	1
1446	31	1
1300	11062	1
951	2337	1
499	86	1
19	649	1
1782	98	1
924	267	1
1835	97	1
838	1125	1
415	847	1
1625	826	1
1446	754	1
414	5705	1
1227	291	1
451	657	1
698	356	1
1528	649	1
544	819	1
402	2462	1
457	120	1
536	13	1
1593	696	1
399	796	1
1645	2494	1
1762	1393	1
927	9664	1
379	1124	1
431	5904	1
312	2765	1
1377	2110	1
1452	2896	1
1593	2378	1
1661	1229	1
673	7864	1
1845	134	1
385	5420	1
713	6365	1
637	7606	1
696	2620	1
477	80	1
420	5492	1
374	1088	1
999	138	1
1373	1110	1
444	112	1
1552	13405	1
772	623	1
1386	1228	1
1388	396	1
762	3451	1
604	1469	1
1400	685	1
268	516	1
960	291	1
58	1471	1
834	2708	1
1555	2098	1
1784	378	1
746	450	1
423	2605	1
1037	3357	1
311	2288	1
1708	627	1
413	5697	1
723	3707	1
683	541	1
1590	268	1
1497	850	1
1536	13251	1
725	8255	1
1886	1227	1
1144	198	1
1434	388	1
755	389	1
304	1109	1
1553	31	1
607	1717	1
1011	334	1
831	268	1
391	1581	1
357	529	1
1036	388	1
886	203	1
1233	347	1
867	9254	1
1655	13894	1
627	7548	1
550	522	1
1308	238	1
217	602	1
1562	224	1
412	835	1
1886	462	1
345	5080	1
1277	4861	1
269	2049	1
1154	462	1
1784	1720	1
219	1397	1
78	1887	1
907	9517	1
503	27	1
448	798	1
878	198	1
1477	12581	1
1567	2106	1
229	3829	1
1406	535	1
569	3048	1
1155	3563	1
1177	619	1
310	354	1
1806	145	1
395	17	1
1407	405	1
1221	1344	1
1004	886	1
32	936	1
565	916	1
415	110	1
222	2901	1
117	629	1
1724	6694	1
600	462	1
657	7734	1
1468	12853	1
293	207	1
1108	110	1
1112	776	1
1590	515	1
1525	817	1
1024	8934	1
102	2283	1
1269	3392	1
1003	10080	1
296	193	1
241	1475	1
1412	702	1
1388	2653	1
1006	3945	1
1391	12473	1
654	1318	1
1591	907	1
934	4289	1
1685	1105	1
1857	808	1
878	6440	1
1440	230	1
594	428	1
559	1227	1
551	819	1
430	136	1
1095	1770	1
526	6713	1
1441	1817	1
717	714	1
541	3897	1
417	2479	1
930	649	1
73	1764	1
1783	202	1
408	5628	1
1031	221	1
771	1082	1
1603	13660	1
605	7360	1
1140	6721	1
1723	5634	1
864	860	1
482	1932	1
1820	310	1
1591	13572	1
105	222	1
118	874	1
1817	765	1
892	9415	1
1333	246	1
900	202	1
1238	11619	1
1168	11225	1
851	5626	1
313	572	1
387	192	1
1643	3387	1
1312	11983	1
14	491	1
400	4751	1
1700	13296	1
4	152	1
1525	13174	1
219	3724	1
963	7716	1
518	4	1
1819	5552	1
1864	6903	1
1880	15296	1
1394	31	1
1561	6318	1
39	1122	1
137	1727	1
761	143	1
1885	148	1
671	7851	1
1870	229	1
1334	3998	1
1876	115	1
780	8700	1
205	672	1
139	1717	1
300	229	1
618	1632	1
345	3002	1
1137	365	1
417	5763	1
1508	4837	1
49	1279	1
551	191	1
1845	2173	1
1299	3447	1
1512	10777	1
1050	6209	1
240	519	1
771	8634	1
941	781	1
316	218	1
1298	11932	1
724	338	1
997	198	1
1224	11519	1
793	8800	1
1143	1880	1
1829	516	1
1690	14176	1
897	9436	1
1179	396	1
744	244	1
787	968	1
72	1742	1
1845	2734	1
344	5066	1
235	2889	1
1443	12691	1
799	880	1
219	30	1
97	2198	1
1768	824	1
547	6889	1
178	3216	1
1546	6686	1
624	2343	1
1786	14781	1
520	162	1
1234	11579	1
1513	5691	1
389	184	1
1848	519	1
633	1569	1
468	354	1
659	1105	1
1211	2872	1
1008	393	1
1078	10606	1
504	558	1
165	752	1
1650	138	1
858	127	1
899	1402	1
1120	1564	1
725	8223	1
1030	8889	1
1798	7180	1
1756	2358	1
1505	5767	1
516	348	1
1088	10673	1
740	1405	1
531	183	1
241	3976	1
1198	2293	1
1861	204	1
619	385	1
1819	14999	1
1661	2133	1
271	932	1
1618	824	1
159	3015	1
885	689	1
349	5117	1
494	817	1
772	8654	1
1504	1535	1
1497	10147	1
4	174	1
474	6236	1
1339	93	1
340	2855	1
1585	400	1
990	930	1
726	125	1
919	1464	1
1389	1567	1
1019	8646	1
1873	15262	1
452	83	1
1387	12456	1
1280	3622	1
658	1413	1
703	4440	1
1247	579	1
1800	1503	1
774	13	1
816	385	1
775	60	1
534	5643	1
986	685	1
1061	1108	1
470	13	1
349	361	1
1007	1309	1
54	127	1
1208	6865	1
692	833	1
651	196	1
1565	898	1
830	9009	1
152	215	1
1021	227	1
599	3170	1
1220	524	1
90	748	1
1282	338	1
1052	4381	1
271	3855	1
1699	14256	1
814	8906	1
180	3256	1
1608	941	1
295	450	1
1787	611	1
482	713	1
1094	10699	1
730	7367	1
1288	201	1
915	213	1
1525	1175	1
1004	464	1
710	2363	1
1551	11113	1
378	5362	1
949	782	1
783	8733	1
320	1002	1
891	1460	1
743	8387	1
1160	138	1
1161	462	1
1807	3801	1
886	218	1
1749	5839	1
147	886	1
1762	403	1
1773	211	1
452	6080	1
1476	713	1
1726	3883	1
750	1906	1
1793	2668	1
920	253	1
1668	602	1
98	277	1
950	947	1
1579	13508	1
1129	6541	1
1050	143	1
112	2469	1
1679	685	1
417	540	1
886	603	1
1692	14183	1
984	1045	1
47	309	1
357	4160	1
1626	1601	1
1523	2146	1
1107	1115	1
1412	365	1
1642	968	1
796	1235	1
1134	4942	1
875	396	1
433	821	1
995	10031	1
1138	541	1
737	227	1
1489	3513	1
842	775	1
1571	1125	1
745	301	1
1626	13768	1
1645	9077	1
1786	538	1
944	203	1
883	8048	1
367	5282	1
1704	10441	1
413	5701	1
395	1397	1
385	225	1
418	1229	1
485	267	1
1398	201	1
76	1824	1
1111	199	1
1228	2092	1
570	646	1
1038	244	1
685	5398	1
1055	4619	1
1309	3845	1
485	4421	1
1551	7493	1
1018	10140	1
940	824	1
91	114	1
309	4697	1
1645	968	1
243	944	1
907	319	1
1801	14892	1
1332	12082	1
1680	195	1
1375	202	1
1460	4810	1
1682	358	1
445	394	1
1202	963	1
1349	7	1
188	1015	1
644	2507	1
65	464	1
1160	9232	1
1887	15353	1
1679	127	1
334	4501	1
1170	1361	1
521	1146	1
602	7312	1
1440	98	1
25	799	1
368	5304	1
1413	12552	1
1223	821	1
1577	2827	1
700	7657	1
1613	2396	1
825	1480	1
565	330	1
1599	97	1
957	1445	1
692	4478	1
1351	3737	1
1624	13748	1
1377	997	1
1347	354	1
295	4571	1
1223	665	1
729	1140	1
189	737	1
394	2129	1
992	1109	1
768	1592	1
213	3658	1
1774	5141	1
930	653	1
947	1474	1
149	127	1
392	5489	1
1431	1391	1
179	3247	1
961	1762	1
888	2104	1
632	527	1
1033	2885	1
367	898	1
1285	7048	1
696	13	1
1817	1315	1
233	3864	1
1358	8622	1
1596	1002	1
1431	6680	1
488	6393	1
757	657	1
1871	780	1
249	229	1
1227	627	1
537	700	1
866	9246	1
1086	1617	1
1780	4396	1
1003	2054	1
1556	83	1
611	7437	1
877	182	1
232	2872	1
551	6915	1
1257	11721	1
311	765	1
1321	12034	1
1139	2678	1
1082	145	1
983	9951	1
75	268	1
1330	829	1
98	87	1
473	4231	1
9	225	1
1331	249	1
403	5557	1
1147	6084	1
8	307	1
869	6816	1
1400	668	1
1748	12518	1
551	3251	1
1647	13874	1
894	3349	1
33	337	1
539	240	1
342	3435	1
631	7582	1
225	3374	1
1082	2500	1
1311	319	1
320	1082	1
1639	223	1
650	225	1
1362	268	1
1422	2256	1
1847	2856	1
1219	448	1
1332	12076	1
305	31	1
1866	17	1
909	338	1
156	215	1
372	1181	1
587	4214	1
1579	1135	1
1006	3500	1
1296	118	1
1557	13416	1
1289	875	1
1735	14469	1
74	1786	1
664	7808	1
1024	10225	1
987	265	1
794	449	1
1863	597	1
874	1232	1
1678	3087	1
884	3843	1
80	998	1
1856	1187	1
974	8347	1
1423	704	1
1671	14006	1
803	3443	1
1839	4139	1
1099	10755	1
1839	295	1
1090	3456	1
1085	125	1
842	1445	1
332	4059	1
1317	332	1
1266	1814	1
1611	193	1
69	679	1
1688	2377	1
479	6314	1
775	8672	1
1214	11459	1
176	1153	1
1219	2453	1
827	86	1
1344	2251	1
1695	86	1
1133	11017	1
175	365	1
1446	1179	1
1463	1685	1
414	5716	1
1690	2757	1
1761	14661	1
1171	10832	1
860	1043	1
274	1229	1
748	1657	1
47	376	1
439	941	1
691	31	1
670	745	1
1193	768	1
93	386	1
516	6592	1
1851	2978	1
570	7083	1
1536	13250	1
269	4247	1
1789	11823	1
730	7368	1
283	2709	1
1614	24	1
1879	7044	1
1862	148	1
1248	160	1
1829	191	1
185	144	1
1055	5254	1
346	5095	1
1590	4160	1
1040	401	1
1490	109	1
511	1962	1
62	1554	1
694	2999	1
1359	60	1
1289	540	1
43	386	1
1855	2075	1
1864	1659	1
682	524	1
762	943	1
268	629	1
781	4288	1
1351	319	1
1831	15061	1
1666	13967	1
453	167	1
1058	283	1
1008	1578	1
1762	14667	1
1280	149	1
241	3975	1
641	849	1
191	3420	1
349	5123	1
674	7868	1
1432	9169	1
357	757	1
700	86	1
1453	3398	1
1440	1146	1
1584	13541	1
530	244	1
465	86	1
1324	127	1
1775	14731	1
1520	469	1
148	2874	1
1605	221	1
585	653	1
142	115	1
327	2658	1
514	3843	1
1506	671	1
1433	535	1
1524	13169	1
929	2909	1
664	3322	1
1820	748	1
1334	628	1
155	240	1
1617	13714	1
1474	138	1
1814	755	1
513	1094	1
115	203	1
819	144	1
408	1049	1
1344	299	1
798	240	1
1441	5340	1
1317	823	1
913	935	1
1348	12205	1
443	539	1
1274	128	1
1571	13	1
476	229	1
261	741	1
985	222	1
906	863	1
1614	6658	1
1869	15242	1
1869	10886	1
1393	121	1
1571	144	1
353	1107	1
635	120	1
171	3138	1
931	80	1
1477	148	1
865	298	1
151	16	1
1683	462	1
1858	338	1
1794	875	1
555	450	1
1706	209	1
223	3763	1
266	702	1
893	2329	1
898	6511	1
125	2640	1
1072	10580	1
567	193	1
1099	2113	1
570	2318	1
1228	1342	1
1396	106	1
1757	406	1
3	116	1
1538	148	1
854	148	1
827	198	1
855	208	1
897	4333	1
1860	15213	1
1462	12790	1
1213	272	1
1425	12620	1
1324	367	1
569	357	1
109	923	1
243	406	1
1672	400	1
1541	13280	1
159	3024	1
268	400	1
1430	754	1
978	2682	1
1666	13977	1
1083	2146	1
1572	24	1
352	1153	1
441	2107	1
1215	11468	1
1219	1127	1
725	8260	1
545	246	1
1474	141	1
1226	2868	1
129	835	1
80	101	1
1618	131	1
76	1541	1
921	1438	1
1595	13593	1
852	567	1
1638	1664	1
1294	1288	1
41	538	1
833	4690	1
1351	9710	1
608	847	1
1554	189	1
1222	713	1
1304	207	1
102	718	1
1628	2013	1
1028	354	1
532	609	1
254	4094	1
781	4550	1
1132	5528	1
952	874	1
1064	10543	1
563	7017	1
1132	1545	1
1672	5790	1
1046	7	1
1509	3700	1
270	3884	1
253	229	1
643	3025	1
146	2834	1
1172	943	1
907	4340	1
733	1342	1
1504	4478	1
1109	196	1
952	736	1
386	523	1
258	338	1
720	5100	1
511	737	1
415	87	1
674	3989	1
1025	1713	1
398	2182	1
42	244	1
1356	1616	1
845	9066	1
334	3114	1
1329	2173	1
1095	1588	1
1433	1713	1
30	82	1
1378	1103	1
1612	191	1
1161	563	1
521	5688	1
1342	268	1
1041	10319	1
150	713	1
1313	7371	1
226	1796	1
253	213	1
1015	3698	1
723	7066	1
926	386	1
825	4151	1
1519	4539	1
163	2021	1
1737	706	1
785	353	1
45	1199	1
469	1308	1
1290	9405	1
178	2799	1
154	2946	1
1745	2006	1
498	6467	1
849	9087	1
1239	11627	1
946	9749	1
640	201	1
703	224	1
925	288	1
932	825	1
369	5312	1
1322	196	1
888	298	1
508	516	1
1117	1168	1
1313	6328	1
1247	11657	1
283	2157	1
354	148	1
1846	538	1
634	196	1
1832	7867	1
962	135	1
852	657	1
318	4782	1
253	4086	1
1558	27	1
1488	198	1
995	10045	1
430	461	1
26	204	1
9	240	1
712	3704	1
1212	5762	1
1879	988	1
378	1153	1
775	2262	1
1588	1382	1
1882	1105	1
336	781	1
377	1833	1
1118	10902	1
1806	863	1
109	2426	1
1551	572	1
1516	13145	1
667	1174	1
982	9937	1
540	6804	1
530	535	1
48	747	1
1728	321	1
1151	552	1
409	1521	1
318	4767	1
1376	2358	1
1221	941	1
1401	997	1
1887	1589	1
1638	13819	1
648	229	1
1623	9463	1
1475	12891	1
1185	244	1
1432	3739	1
663	192	1
1777	14749	1
373	5324	1
610	7386	1
1564	878	1
944	13	1
657	7738	1
1392	4107	1
1700	547	1
1185	1660	1
1560	13428	1
849	9099	1
1419	998	1
1857	532	1
1683	774	1
164	2035	1
921	3330	1
625	748	1
1701	3789	1
1854	1094	1
1547	13313	1
1034	199	1
610	7403	1
929	385	1
1484	301	1
112	2465	1
1132	943	1
1483	330	1
1415	823	1
1712	3346	1
1183	619	1
1735	2721	1
1623	2980	1
772	8658	1
584	202	1
1158	1178	1
936	3604	1
202	1141	1
918	178	1
1273	6789	1
1315	31	1
1787	9018	1
821	1143	1
940	128	1
1215	397	1
1752	14618	1
326	4866	1
1009	2938	1
166	728	1
247	958	1
645	7657	1
1727	3398	1
1204	194	1
1867	4079	1
1512	112	1
1852	1614	1
478	370	1
594	7255	1
1285	11875	1
333	1825	1
1725	246	1
761	7132	1
862	9218	1
526	3065	1
228	207	1
342	5035	1
1363	403	1
1798	17	1
709	1681	1
773	563	1
314	711	1
1159	301	1
243	1819	1
176	3207	1
1746	2082	1
1472	137	1
290	4522	1
743	847	1
143	1803	1
955	2500	1
1664	527	1
1665	13932	1
1382	949	1
245	4037	1
1070	3817	1
822	657	1
1245	3064	1
1509	127	1
805	8840	1
1822	794	1
1293	13	1
412	778	1
497	89	1
161	1500	1
1491	301	1
898	9465	1
1609	338	1
910	9553	1
1479	12906	1
1647	13863	1
567	230	1
515	6577	1
1391	1447	1
69	1571	1
1702	12029	1
1407	2319	1
392	5490	1
978	31	1
153	2929	1
1456	4819	1
351	222	1
1571	2451	1
1808	861	1
573	7120	1
1282	817	1
668	3169	1
1094	144	1
962	919	1
796	1503	1
722	1401	1
938	5553	1
1686	14151	1
86	277	1
1437	148	1
293	765	1
583	542	1
744	330	1
1593	9212	1
849	2742	1
1415	201	1
1258	605	1
658	2508	1
1547	7223	1
1236	221	1
1459	9198	1
775	8667	1
1068	1002	1
1500	267	1
692	8052	1
1597	825	1
1305	809	1
1188	167	1
969	9872	1
1542	9754	1
1822	86	1
406	668	1
550	1464	1
283	1993	1
89	876	1
120	386	1
999	301	1
440	393	1
1130	148	1
1003	10081	1
29	861	1
807	194	1
70	489	1
563	7032	1
306	1578	1
1717	999	1
1368	196	1
165	3062	1
1779	192	1
1783	218	1
309	354	1
1656	2206	1
288	390	1
1033	2808	1
1232	192	1
247	4052	1
1203	931	1
1128	10987	1
1807	8025	1
23	713	1
1401	199	1
524	550	1
1847	657	1
1610	1882	1
588	1700	1
755	2827	1
496	6451	1
1730	367	1
23	720	1
1155	672	1
1420	388	1
27	704	1
1600	13634	1
156	2602	1
935	31	1
1694	775	1
229	3815	1
1282	31	1
1014	881	1
590	2344	1
284	4440	1
1348	2104	1
1105	2758	1
1271	11793	1
442	6027	1
1769	1141	1
1205	11377	1
1126	1143	1
1115	1308	1
1456	2122	1
1580	193	1
363	957	1
373	3707	1
1497	7367	1
1413	202	1
1336	12122	1
721	189	1
1365	780	1
38	1098	1
1467	1308	1
1719	163	1
9	351	1
952	762	1
735	84	1
121	1497	1
1307	956	1
670	713	1
1143	301	1
782	2669	1
1198	11358	1
280	198	1
1462	12800	1
378	2054	1
248	1115	1
84	2004	1
9	349	1
1315	700	1
1244	143	1
1779	31	1
589	1229	1
1584	13546	1
1047	10360	1
60	148	1
225	82	1
677	7940	1
1371	31	1
155	2959	1
476	6297	1
506	839	1
1697	14233	1
1797	1932	1
499	2760	1
1842	148	1
631	7571	1
606	689	1
151	2908	1
1534	556	1
411	889	1
488	6397	1
1162	849	1
1737	2720	1
67	1633	1
509	6506	1
1358	1408	1
664	7812	1
999	83	1
1671	14018	1
825	148	1
1387	1935	1
1657	2563	1
607	3640	1
1524	210	1
377	13	1
1584	8628	1
977	337	1
590	702	1
1538	998	1
1757	183	1
1712	4250	1
1598	13615	1
1592	244	1
1172	288	1
1561	651	1
1007	1506	1
1830	143	1
1221	3092	1
1786	4511	1
329	4878	1
1195	1795	1
1274	226	1
1482	1458	1
732	267	1
1616	230	1
8	327	1
1658	1938	1
1840	15099	1
363	4292	1
73	1760	1
1198	4339	1
1762	204	1
990	1414	1
1813	14961	1
925	398	1
148	2862	1
490	931	1
102	2281	1
376	3893	1
1687	203	1
529	547	1
1692	999	1
594	1191	1
877	1617	1
361	4944	1
686	860	1
1886	3612	1
753	144	1
1783	7224	1
1235	713	1
969	6081	1
1354	12297	1
384	1459	1
961	334	1
271	4285	1
571	2754	1
1287	137	1
341	2783	1
930	1972	1
1052	1589	1
752	144	1
198	115	1
186	819	1
1675	367	1
1404	202	1
1353	12287	1
1286	11877	1
1630	1079	1
788	8769	1
1252	1897	1
1734	5600	1
1858	229	1
1846	2116	1
1626	131	1
232	139	1
1464	1677	1
1709	1178	1
1786	9624	1
675	3257	1
241	129	1
1517	13	1
1714	189	1
1613	420	1
1141	3449	1
1621	99	1
1195	144	1
1039	450	1
236	3899	1
1785	742	1
1301	101	1
970	929	1
1419	657	1
1287	2318	1
692	365	1
125	161	1
991	9993	1
1244	3851	1
823	863	1
1166	7590	1
713	3458	1
1829	229	1
195	3473	1
1791	7793	1
1776	6962	1
1667	392	1
344	700	1
1715	12290	1
1545	6290	1
413	5690	1
1495	418	1
1309	8493	1
1286	679	1
1646	94	1
455	6106	1
1692	1402	1
90	207	1
228	187	1
1638	0	1
1088	10667	1
287	714	1
1008	202	1
401	747	1
473	6215	1
233	2789	1
426	268	1
57	1424	1
1021	2732	1
1302	3879	1
1275	144	1
1734	14466	1
650	821	1
1650	127	1
899	9472	1
405	1367	1
384	5417	1
970	6094	1
134	1344	1
944	3836	1
855	9166	1
1067	2058	1
1873	1557	1
930	627	1
1399	12490	1
232	3849	1
798	8813	1
484	354	1
325	4854	1
198	1125	1
280	13	1
1407	83	1
580	93	1
174	3192	1
1789	5421	1
1390	2024	1
1090	2823	1
1574	272	1
554	722	1
203	386	1
328	3845	1
1008	113	1
22	606	1
1491	3176	1
265	30	1
154	331	1
6	254	1
1423	194	1
527	39	1
93	338	1
869	82	1
1313	301	1
504	2373	1
450	207	1
277	700	1
1305	11965	1
881	7628	1
328	529	1
675	198	1
967	449	1
1536	1342	1
313	2029	1
1196	4088	1
945	268	1
1211	541	1
1053	10436	1
657	7740	1
919	174	1
276	474	1
1274	13	1
1551	890	1
740	5886	1
1109	535	1
1332	12088	1
858	9186	1
95	2166	1
1158	204	1
1731	87	1
957	3025	1
1339	230	1
386	202	1
1479	12921	1
222	462	1
68	196	1
1780	521	1
216	385	1
1007	10106	1
1029	1487	1
1647	13869	1
1031	700	1
170	2555	1
277	820	1
999	916	1
1123	10963	1
1086	372	1
141	2797	1
250	4035	1
1066	1424	1
396	1179	1
69	1680	1
334	4925	1
1102	315	1
814	196	1
1259	11733	1
1334	955	1
961	204	1
384	4677	1
1257	5622	1
795	198	1
758	4707	1
1050	2020	1
499	2653	1
1301	143	1
814	813	1
366	5273	1
1743	1447	1
557	6958	1
1641	229	1
834	17	1
1583	6778	1
951	4	1
1741	14543	1
58	1446	1
474	6242	1
977	839	1
64	218	1
734	941	1
1143	2194	1
1607	818	1
672	395	1
1287	418	1
1469	207	1
336	4953	1
272	3689	1
1574	9064	1
465	226	1
707	191	1
755	207	1
205	119	1
298	4596	1
1674	3033	1
468	489	1
1289	5343	1
1027	541	1
418	1141	1
576	836	1
0	23	1
1702	10443	1
260	1253	1
362	809	1
1075	10593	1
51	1122	1
1384	747	1
167	1958	1
1355	5	1
62	1546	1
80	722	1
1827	15057	1
442	874	1
1423	86	1
985	202	1
1834	338	1
241	3960	1
466	6156	1
778	1141	1
1000	229	1
1248	227	1
1688	1393	1
72	1718	1
1010	2442	1
331	244	1
1218	267	1
1180	4383	1
1472	2834	1
740	8333	1
1540	13273	1
1426	12624	1
1604	2480	1
1072	1173	1
1712	467	1
556	203	1
1372	211	1
1124	359	1
846	3843	1
247	2540	1
393	191	1
1422	2678	1
1513	1880	1
325	240	1
1169	7781	1
191	3421	1
542	2994	1
1217	229	1
202	3547	1
1588	3066	1
1364	658	1
1655	1573	1
1837	524	1
1341	744	1
607	112	1
132	381	1
895	901	1
301	1143	1
992	321	1
85	128	1
490	1002	1
164	3053	1
630	1716	1
642	2456	1
1541	13282	1
929	199	1
1335	5994	1
1364	1477	1
476	189	1
1441	9009	1
97	1233	1
239	3255	1
1749	714	1
608	1571	1
190	3384	1
54	1373	1
584	207	1
1405	1616	1
1515	13138	1
942	9716	1
1005	686	1
1207	1590	1
715	229	1
1454	883	1
1381	1512	1
818	1634	1
180	3259	1
183	3308	1
419	605	1
418	5774	1
1027	10249	1
1723	8953	1
604	7290	1
1649	198	1
71	246	1
1669	13993	1
1138	9872	1
335	4	1
791	2284	1
45	268	1
847	1596	1
654	7701	1
899	4766	1
810	8876	1
640	240	1
150	2899	1
234	3882	1
1713	2765	1
1182	365	1
365	5256	1
1618	1110	1
494	240	1
992	7119	1
663	220	1
1059	835	1
1661	87	1
568	1108	1
1768	775	1
1288	31	1
1211	1002	1
178	762	1
1698	4052	1
1022	10201	1
191	3417	1
168	267	1
1212	11449	1
208	195	1
1223	117	1
484	615	1
889	603	1
1204	389	1
1379	2789	1
75	700	1
1795	14860	1
1876	15273	1
386	198	1
1511	2500	1
645	2134	1
420	798	1
292	343	1
676	3668	1
746	267	1
114	524	1
465	3808	1
1374	3405	1
1122	2459	1
57	1440	1
482	2719	1
1792	2563	1
1428	12633	1
592	1938	1
315	795	1
532	229	1
289	6	1
768	1473	1
245	1756	1
1806	1109	1
749	535	1
1526	3284	1
22	209	1
677	3282	1
206	3602	1
1155	685	1
739	8325	1
1508	818	1
1057	5341	1
1638	10675	1
746	215	1
495	960	1
1366	12373	1
1217	11497	1
1473	1357	1
1443	2719	1
1105	249	1
1109	878	1
169	955	1
778	462	1
1550	4570	1
889	93	1
1046	547	1
1733	7987	1
1376	1534	1
42	210	1
1784	1632	1
704	998	1
1542	849	1
649	1103	1
934	5148	1
1056	262	1
443	146	1
1592	195	1
735	403	1
1122	10951	1
150	1094	1
782	350	1
957	2675	1
1704	400	1
1820	519	1
1047	550	1
1660	1039	1
1494	13024	1
527	3042	1
1278	358	1
1357	11	1
1307	597	1
